Received Time; Local Time;
1487006379341;1487006379341;
1487006379343;1487006379343;
1487006379345;1487006379345;
1487006379347;1487006379347;
1487006379349;1487006379349;
1487006379351;1487006379351;
1487006379353;1487006379353;
1487006379355;1487006379355;
1487006379357;1487006379357;
1487006379359;1487006379359;
1487006379361;1487006379361;
1487006379363;1487006379363;
1487006379365;1487006379366;
1487006379367;1487006379367;
1487006379369;1487006379369;
1487006379371;1487006379371;
1487006379373;1487006379373;
1487006379375;1487006379375;
1487006379377;1487006379377;
1487006379379;1487006379379;
1487006379381;1487006379381;
1487006379383;1487006379383;
1487006379385;1487006379385;
0;1487006379391;
1487006379393;1487006379393;
1487006379395;1487006379395;
1487006379397;1487006379397;
1487006379399;1487006379399;
1487006379401;1487006379401;
1487006379403;1487006379403;
1487006379405;1487006379405;
1487006379407;1487006379407;
1487006379409;1487006379409;
1487006379411;1487006379411;
1487006379413;1487006379413;
1487006379415;1487006379415;
1487006379417;1487006379417;
1487006379419;1487006379419;
1487006379421;1487006379421;
1487006379423;1487006379423;
1487006379425;1487006379425;
1487006379427;1487006379427;
1487006379429;1487006379429;
1487006379431;1487006379432;
1487006379433;1487006379433;
1487006379435;1487006379435;
1487006379437;1487006379437;
1487006379439;1487006379439;
1487006379441;1487006379441;
1487006379443;1487006379443;
1487006379445;1487006379445;
1487006379447;1487006379447;
1487006379449;1487006379449;
1487006379451;1487006379451;
1487006379453;1487006379453;
1487006379455;1487006379455;
1487006379457;1487006379457;
1487006379459;1487006379459;
1487006379461;1487006379461;
1487006379463;1487006379463;
1487006379465;1487006379465;
1487006379467;1487006379467;
1487006379469;1487006379469;
1487006379471;1487006379471;
1487006379473;1487006379473;
1487006379475;1487006379475;
1487006379477;1487006379477;
1487006379479;1487006379479;
1487006379481;1487006379481;
1487006379483;1487006379483;
1487006379485;1487006379485;
1487006379487;1487006379488;
1487006379489;1487006379489;
1487006379491;1487006379491;
1487006379493;1487006379493;
1487006379495;1487006379495;
1487006379497;1487006379497;
1487006379499;1487006379499;
1487006379501;1487006379501;
1487006379503;1487006379503;
1487006379505;1487006379505;
1487006379507;1487006379507;
1487006379509;1487006379509;
1487006379511;1487006379511;
1487006379513;1487006379513;
1487006379515;1487006379515;
1487006379517;1487006379517;
1487006379519;1487006379519;
1487006379521;1487006379521;
1487006379523;1487006379523;
1487006379525;1487006379525;
1487006379527;1487006379527;
1487006379529;1487006379529;
1487006379531;1487006379531;
1487006379533;1487006379533;
1487006379535;1487006379535;
1487006379537;1487006379537;
1487006379539;1487006379539;
1487006379541;1487006379541;
1487006379543;1487006379543;
1487006379545;1487006379545;
1487006379547;1487006379547;
1487006379549;1487006379549;
1487006379551;1487006379551;
1487006379553;1487006379553;
1487006379555;1487006379555;
1487006379557;1487006379557;
1487006379559;1487006379559;
1487006379561;1487006379561;
1487006379563;1487006379563;
1487006379565;1487006379565;
1487006379567;1487006379567;
1487006379569;1487006379569;
1487006379571;1487006379571;
1487006379573;1487006379573;
1487006379575;1487006379575;
1487006379577;1487006379577;
1487006379579;1487006379579;
1487006379581;1487006379581;
1487006379583;1487006379583;
1487006379585;1487006379585;
1487006379587;1487006379587;
1487006379589;1487006379589;
1487006379591;1487006379591;
1487006379593;1487006379593;
1487006379595;1487006379595;
1487006379597;1487006379597;
1487006379599;1487006379599;
1487006379601;1487006379601;
1487006379603;1487006379603;
1487006379605;1487006379605;
1487006379607;1487006379607;
1487006379609;1487006379610;
1487006379611;1487006379611;
1487006379613;1487006379613;
1487006379615;1487006379615;
1487006379617;1487006379617;
1487006379619;1487006379619;
1487006379621;1487006379621;
1487006379623;1487006379623;
1487006379625;1487006379625;
1487006379627;1487006379627;
1487006379629;1487006379629;
1487006379631;1487006379631;
1487006379633;1487006379633;
1487006379635;1487006379635;
1487006379637;1487006379637;
1487006379639;1487006379639;
1487006379641;1487006379641;
1487006379643;1487006379643;
1487006379645;1487006379645;
1487006379647;1487006379647;
1487006379649;1487006379649;
1487006379651;1487006379651;
1487006379653;1487006379653;
1487006379655;1487006379655;
1487006379657;1487006379657;
1487006379659;1487006379659;
1487006379661;1487006379661;
1487006379663;1487006379663;
1487006379665;1487006379665;
1487006379667;1487006379667;
1487006379669;1487006379669;
1487006379671;1487006379671;
1487006379673;1487006379673;
1487006379675;1487006379675;
1487006379677;1487006379677;
1487006379679;1487006379679;
1487006379681;1487006379681;
1487006379683;1487006379683;
1487006379685;1487006379685;
1487006379687;1487006379687;
1487006379689;1487006379689;
1487006379691;1487006379691;
1487006379693;1487006379693;
1487006379695;1487006379695;
1487006379697;1487006379697;
1487006379699;1487006379699;
1487006379701;1487006379701;
1487006379703;1487006379703;
1487006379705;1487006379705;
1487006379707;1487006379707;
1487006379709;1487006379709;
1487006379711;1487006379711;
1487006379713;1487006379713;
1487006379715;1487006379715;
1487006379717;1487006379717;
1487006379719;1487006379719;
1487006379721;1487006379721;
1487006379723;1487006379723;
1487006379725;1487006379725;
1487006379727;1487006379727;
1487006379729;1487006379729;
1487006379731;1487006379731;
1487006379733;1487006379733;
1487006379735;1487006379735;
1487006379737;1487006379737;
1487006379739;1487006379739;
1487006379741;1487006379741;
1487006379743;1487006379743;
1487006379745;1487006379745;
1487006379747;1487006379747;
1487006379749;1487006379749;
1487006379751;1487006379751;
1487006379753;1487006379753;
1487006379755;1487006379755;
1487006379757;1487006379757;
1487006379759;1487006379759;
1487006379761;1487006379761;
1487006379763;1487006379763;
1487006379765;1487006379765;
1487006379767;1487006379767;
1487006379769;1487006379769;
1487006379771;1487006379771;
1487006379773;1487006379773;
1487006379775;1487006379775;
0;1487006379783;
1487006379785;1487006379785;
1487006379787;1487006379787;
1487006379789;1487006379789;
1487006379791;1487006379791;
1487006379793;1487006379793;
1487006379795;1487006379795;
1487006379797;1487006379797;
1487006379799;1487006379799;
1487006379801;1487006379801;
1487006379810;1487006379810;
1487006379812;1487006379812;
1487006379814;1487006379814;
1487006379816;1487006379816;
1487006379818;1487006379818;
1487006379820;1487006379820;
1487006379822;1487006379822;
1487006379824;1487006379825;
1487006379826;1487006379826;
1487006379828;1487006379828;
1487006379830;1487006379830;
1487006379832;1487006379832;
1487006379834;1487006379834;
1487006379836;1487006379836;
1487006379838;1487006379838;
1487006379840;1487006379840;
1487006379842;1487006379842;
1487006379844;1487006379844;
1487006379846;1487006379846;
1487006379848;1487006379848;
1487006379850;1487006379851;
1487006379852;1487006379852;
1487006379854;1487006379854;
1487006379856;1487006379856;
1487006379858;1487006379858;
1487006379860;1487006379860;
1487006379862;1487006379862;
1487006379864;1487006379864;
1487006379866;1487006379866;
1487006379868;1487006379868;
1487006379870;1487006379870;
1487006379872;1487006379872;
1487006379874;1487006379874;
1487006379876;1487006379876;
1487006379878;1487006379878;
1487006379880;1487006379880;
1487006379882;1487006379882;
1487006379884;1487006379884;
1487006379886;1487006379887;
1487006379888;1487006379888;
1487006379890;1487006379890;
1487006379892;1487006379892;
1487006379894;1487006379894;
1487006379896;1487006379896;
1487006379898;1487006379898;
1487006379900;1487006379900;
1487006379902;1487006379902;
1487006379904;1487006379904;
1487006379906;1487006379906;
1487006379908;1487006379908;
1487006379910;1487006379910;
1487006379912;1487006379912;
1487006379914;1487006379914;
1487006379916;1487006379917;
1487006379918;1487006379918;
1487006379920;1487006379920;
1487006379922;1487006379922;
1487006379924;1487006379924;
1487006379926;1487006379926;
1487006379928;1487006379928;
1487006379930;1487006379930;
1487006379932;1487006379932;
1487006379934;1487006379934;
1487006379936;1487006379936;
1487006379938;1487006379938;
1487006379940;1487006379940;
1487006379942;1487006379942;
1487006379944;1487006379944;
1487006379946;1487006379946;
1487006379948;1487006379948;
1487006379950;1487006379950;
1487006379952;1487006379952;
1487006379954;1487006379954;
1487006379956;1487006379956;
1487006379958;1487006379958;
1487006379960;1487006379960;
1487006379962;1487006379962;
1487006379964;1487006379964;
1487006379966;1487006379966;
1487006379968;1487006379968;
1487006379970;1487006379970;
1487006379972;1487006379972;
1487006379974;1487006379974;
1487006379976;1487006379976;
1487006379978;1487006379978;
1487006379980;1487006379980;
1487006379982;1487006379982;
1487006379984;1487006379984;
1487006379986;1487006379986;
1487006379988;1487006379988;
1487006379990;1487006379990;
1487006379992;1487006379992;
1487006379994;1487006379994;
1487006379996;1487006379996;
1487006379998;1487006379998;
1487006380000;1487006380000;
1487006380002;1487006380002;
1487006380004;1487006380004;
1487006380006;1487006380006;
1487006380008;1487006380008;
1487006380010;1487006380010;
1487006380012;1487006380012;
1487006380014;1487006380014;
1487006380016;1487006380016;
1487006380018;1487006380018;
1487006380020;1487006380020;
1487006380022;1487006380022;
1487006380024;1487006380024;
1487006380026;1487006380026;
1487006380028;1487006380028;
1487006380030;1487006380030;
1487006380032;1487006380032;
1487006380034;1487006380034;
1487006380036;1487006380036;
1487006380038;1487006380038;
1487006380040;1487006380040;
1487006380042;1487006380042;
1487006380044;1487006380044;
1487006380046;1487006380046;
1487006380048;1487006380048;
1487006380050;1487006380050;
1487006380052;1487006380052;
1487006380054;1487006380054;
1487006380056;1487006380056;
1487006380058;1487006380058;
1487006380060;1487006380060;
1487006380062;1487006380062;
1487006380064;1487006380064;
1487006380066;1487006380066;
1487006380068;1487006380068;
1487006380070;1487006380070;
1487006380072;1487006380072;
1487006380074;1487006380074;
1487006380076;1487006380076;
1487006380078;1487006380078;
1487006380080;1487006380080;
1487006380082;1487006380082;
1487006380084;1487006380084;
1487006380086;1487006380086;
1487006380088;1487006380088;
1487006380090;1487006380090;
1487006380092;1487006380092;
1487006380094;1487006380094;
1487006380096;1487006380096;
1487006380098;1487006380098;
1487006380100;1487006380100;
1487006380102;1487006380102;
1487006380104;1487006380104;
1487006380106;1487006380106;
1487006380108;1487006380108;
1487006380110;1487006380110;
1487006380112;1487006380112;
1487006380114;1487006380114;
1487006380116;1487006380116;
1487006380118;1487006380118;
1487006380120;1487006380120;
1487006380122;1487006380122;
1487006380124;1487006380124;
1487006380126;1487006380126;
1487006380128;1487006380128;
1487006380130;1487006380130;
1487006380132;1487006380132;
1487006380134;1487006380134;
1487006380136;1487006380136;
1487006380138;1487006380138;
1487006380140;1487006380140;
1487006380142;1487006380142;
1487006380144;1487006380144;
1487006380146;1487006380146;
1487006380148;1487006380148;
1487006380150;1487006380150;
1487006380152;1487006380152;
1487006380154;1487006380154;
1487006380156;1487006380156;
1487006380158;1487006380158;
1487006380160;1487006380160;
1487006380162;1487006380162;
1487006380164;1487006380164;
1487006380166;1487006380166;
1487006380168;1487006380168;
1487006380170;1487006380170;
1487006380172;1487006380172;
1487006380174;1487006380174;
1487006380176;1487006380176;
1487006380178;1487006380178;
1487006380180;1487006380180;
1487006380182;1487006380182;
1487006380184;1487006380184;
1487006380186;1487006380186;
1487006380188;1487006380188;
1487006380190;1487006380190;
1487006380192;1487006380192;
1487006380194;1487006380194;
1487006380196;1487006380196;
1487006380198;1487006380198;
1487006380200;1487006380200;
1487006380202;1487006380202;
1487006380204;1487006380204;
1487006380206;1487006380206;
1487006380208;1487006380208;
1487006380210;1487006380210;
1487006380212;1487006380212;
1487006380214;1487006380214;
1487006380216;1487006380216;
1487006380218;1487006380218;
1487006380220;1487006380220;
1487006380222;1487006380222;
1487006380224;1487006380224;
1487006380226;1487006380226;
1487006380228;1487006380228;
1487006380230;1487006380230;
1487006380232;1487006380232;
1487006380234;1487006380234;
1487006380236;1487006380236;
1487006380238;1487006380238;
1487006380240;1487006380240;
1487006380242;1487006380243;
1487006380244;1487006380244;
1487006380246;1487006380246;
1487006380248;1487006380248;
1487006380250;1487006380250;
1487006380252;1487006380252;
1487006380254;1487006380254;
1487006380256;1487006380256;
1487006380258;1487006380258;
1487006380260;1487006380260;
1487006380262;1487006380262;
1487006380264;1487006380264;
1487006380266;1487006380266;
1487006380268;1487006380268;
1487006380270;1487006380270;
1487006380272;1487006380272;
1487006380274;1487006380274;
1487006380276;1487006380276;
1487006380278;1487006380278;
1487006380280;1487006380280;
1487006380282;1487006380282;
1487006380284;1487006380284;
1487006380286;1487006380286;
1487006380288;1487006380288;
1487006380290;1487006380290;
1487006380292;1487006380292;
1487006380294;1487006380294;
1487006380296;1487006380296;
1487006380298;1487006380298;
1487006380300;1487006380300;
1487006380302;1487006380302;
1487006380304;1487006380304;
1487006380306;1487006380306;
1487006380308;1487006380308;
1487006380310;1487006380310;
1487006380312;1487006380312;
1487006380314;1487006380314;
1487006380316;1487006380316;
1487006380318;1487006380318;
1487006380320;1487006380320;
1487006380322;1487006380322;
1487006380324;1487006380324;
1487006380326;1487006380326;
1487006380328;1487006380328;
1487006380330;1487006380330;
1487006380332;1487006380332;
1487006380334;1487006380334;
1487006380336;1487006380336;
1487006380338;1487006380338;
1487006380340;1487006380340;
1487006380342;1487006380342;
1487006380344;1487006380344;
1487006380346;1487006380346;
1487006380348;1487006380348;
1487006380350;1487006380350;
1487006380352;1487006380352;
1487006380354;1487006380354;
1487006380356;1487006380356;
1487006380358;1487006380358;
1487006380360;1487006380360;
1487006380362;1487006380362;
1487006380364;1487006380364;
1487006380366;1487006380366;
1487006380368;1487006380368;
1487006380370;1487006380370;
1487006380372;1487006380372;
1487006380374;1487006380374;
1487006380376;1487006380376;
1487006380378;1487006380378;
1487006380380;1487006380380;
1487006380382;1487006380382;
1487006380384;1487006380384;
1487006380386;1487006380386;
1487006380388;1487006380388;
1487006380390;1487006380390;
1487006380392;1487006380392;
1487006380394;1487006380394;
1487006380396;1487006380396;
1487006380398;1487006380398;
1487006380400;1487006380400;
1487006380402;1487006380403;
1487006380404;1487006380404;
1487006380406;1487006380406;
1487006380408;1487006380408;
1487006380410;1487006380410;
1487006380412;1487006380412;
1487006380414;1487006380414;
1487006380416;1487006380416;
1487006380418;1487006380418;
1487006380420;1487006380420;
1487006380422;1487006380422;
1487006380424;1487006380424;
1487006380426;1487006380426;
1487006380428;1487006380428;
1487006380430;1487006380430;
1487006380432;1487006380432;
1487006380434;1487006380434;
1487006380436;1487006380436;
1487006380438;1487006380438;
1487006380440;1487006380440;
1487006380442;1487006380442;
1487006380444;1487006380444;
1487006380446;1487006380446;
1487006380448;1487006380448;
1487006380450;1487006380450;
1487006380452;1487006380452;
1487006380454;1487006380454;
1487006380456;1487006380456;
1487006380458;1487006380458;
1487006380460;1487006380460;
1487006380462;1487006380462;
1487006380464;1487006380464;
1487006380466;1487006380466;
1487006380468;1487006380468;
1487006380470;1487006380470;
1487006380472;1487006380472;
1487006380474;1487006380474;
1487006380476;1487006380476;
1487006380478;1487006380478;
1487006380480;1487006380480;
1487006380482;1487006380482;
1487006380484;1487006380484;
1487006380486;1487006380486;
1487006380488;1487006380488;
1487006380490;1487006380490;
1487006380492;1487006380492;
1487006380494;1487006380494;
1487006380496;1487006380496;
1487006380498;1487006380498;
1487006380500;1487006380500;
1487006380502;1487006380502;
1487006380504;1487006380504;
1487006380506;1487006380506;
1487006380508;1487006380508;
1487006380510;1487006380510;
1487006380512;1487006380512;
1487006380514;1487006380514;
1487006380516;1487006380516;
1487006380518;1487006380518;
1487006380520;1487006380520;
1487006380522;1487006380522;
1487006380524;1487006380524;
1487006380526;1487006380526;
1487006380528;1487006380528;
1487006380530;1487006380530;
1487006380532;1487006380532;
1487006380534;1487006380534;
1487006380536;1487006380536;
1487006380538;1487006380538;
1487006380540;1487006380540;
1487006380542;1487006380542;
1487006380544;1487006380544;
1487006380546;1487006380546;
1487006380548;1487006380548;
1487006380550;1487006380550;
1487006380552;1487006380552;
1487006380554;1487006380554;
1487006380556;1487006380556;
1487006380558;1487006380558;
1487006380560;1487006380560;
1487006380562;1487006380562;
1487006380564;1487006380564;
1487006380566;1487006380566;
1487006380568;1487006380568;
1487006380570;1487006380570;
1487006380572;1487006380572;
1487006380574;1487006380574;
1487006380576;1487006380576;
1487006380578;1487006380578;
1487006380580;1487006380581;
1487006380582;1487006380582;
1487006380584;1487006380584;
1487006380586;1487006380586;
1487006380588;1487006380588;
1487006380590;1487006380590;
1487006380592;1487006380592;
1487006380594;1487006380594;
1487006380596;1487006380596;
1487006380598;1487006380598;
1487006380600;1487006380600;
1487006380602;1487006380602;
1487006380604;1487006380604;
1487006380606;1487006380606;
1487006380608;1487006380608;
1487006380610;1487006380610;
1487006380612;1487006380612;
1487006380614;1487006380614;
1487006380616;1487006380616;
1487006380618;1487006380618;
1487006380620;1487006380620;
1487006380622;1487006380623;
1487006380624;1487006380624;
1487006380626;1487006380626;
1487006380628;1487006380628;
1487006380630;1487006380630;
1487006380632;1487006380632;
1487006380634;1487006380634;
1487006380636;1487006380636;
1487006380638;1487006380638;
1487006380640;1487006380640;
1487006380642;1487006380642;
1487006380644;1487006380644;
1487006380646;1487006380646;
1487006380648;1487006380648;
1487006380650;1487006380650;
1487006380652;1487006380652;
1487006380654;1487006380654;
1487006380656;1487006380656;
1487006380658;1487006380658;
1487006380660;1487006380660;
1487006380662;1487006380662;
1487006380664;1487006380664;
1487006380666;1487006380666;
1487006380668;1487006380668;
1487006380670;1487006380670;
1487006380672;1487006380672;
1487006380674;1487006380674;
1487006380676;1487006380676;
1487006380678;1487006380678;
1487006380680;1487006380680;
1487006380682;1487006380682;
1487006380684;1487006380684;
1487006380686;1487006380686;
1487006380688;1487006380688;
1487006380690;1487006380690;
1487006380692;1487006380692;
1487006380694;1487006380694;
1487006380696;1487006380696;
1487006380698;1487006380698;
1487006380700;1487006380700;
1487006380702;1487006380702;
1487006380704;1487006380704;
1487006380706;1487006380706;
1487006380708;1487006380708;
1487006380710;1487006380710;
1487006380712;1487006380712;
1487006380714;1487006380714;
1487006380716;1487006380716;
1487006380718;1487006380718;
1487006380720;1487006380720;
1487006380722;1487006380722;
1487006380724;1487006380724;
1487006380726;1487006380726;
1487006380728;1487006380728;
1487006380730;1487006380730;
1487006380732;1487006380732;
1487006380734;1487006380734;
1487006380736;1487006380736;
1487006380738;1487006380739;
1487006380740;1487006380740;
1487006380742;1487006380742;
1487006380744;1487006380744;
1487006380746;1487006380746;
1487006380748;1487006380748;
1487006380750;1487006380750;
1487006380752;1487006380752;
1487006380754;1487006380754;
1487006380756;1487006380756;
1487006380758;1487006380758;
1487006380760;1487006380760;
1487006380762;1487006380762;
1487006380764;1487006380764;
1487006380766;1487006380767;
1487006380768;1487006380768;
1487006380770;1487006380770;
1487006380772;1487006380772;
1487006380774;1487006380774;
1487006380776;1487006380776;
1487006380778;1487006380778;
1487006380780;1487006380780;
1487006380782;1487006380782;
1487006380784;1487006380784;
1487006380786;1487006380786;
1487006380788;1487006380788;
1487006380790;1487006380790;
1487006380792;1487006380792;
1487006380794;1487006380794;
1487006380796;1487006380796;
1487006380798;1487006380798;
1487006380800;1487006380800;
1487006380802;1487006380802;
0;1487006380810;
1487006380811;1487006380811;
1487006380813;1487006380813;
1487006380815;1487006380815;
1487006380817;1487006380817;
1487006380819;1487006380819;
1487006380821;1487006380821;
1487006380823;1487006380823;
1487006380825;1487006380826;
1487006380827;1487006380828;
1487006380829;1487006380829;
1487006380831;1487006380831;
1487006380833;1487006380833;
1487006380835;1487006380835;
1487006380837;1487006380837;
1487006380839;1487006380839;
1487006380841;1487006380841;
1487006380843;1487006380843;
1487006380845;1487006380845;
1487006380847;1487006380847;
1487006380849;1487006380849;
1487006380851;1487006380851;
1487006380853;1487006380853;
1487006380855;1487006380855;
1487006380857;1487006380857;
1487006380859;1487006380860;
1487006380861;1487006380861;
1487006380863;1487006380863;
1487006380865;1487006380865;
1487006380867;1487006380867;
1487006380869;1487006380869;
1487006380871;1487006380871;
1487006380873;1487006380873;
1487006380875;1487006380875;
1487006380877;1487006380877;
1487006380879;1487006380879;
1487006380881;1487006380881;
1487006380883;1487006380883;
1487006380885;1487006380885;
1487006380887;1487006380887;
1487006380889;1487006380889;
1487006380891;1487006380891;
1487006380893;1487006380893;
1487006380895;1487006380895;
1487006380897;1487006380897;
1487006380899;1487006380899;
1487006380901;1487006380901;
1487006380903;1487006380903;
1487006380905;1487006380905;
1487006380907;1487006380907;
1487006380909;1487006380909;
1487006380911;1487006380911;
1487006380913;1487006380913;
1487006380915;1487006380915;
1487006380917;1487006380917;
1487006380919;1487006380919;
1487006380921;1487006380921;
1487006380923;1487006380923;
1487006380925;1487006380925;
1487006380927;1487006380927;
1487006380929;1487006380929;
1487006380931;1487006380931;
1487006380933;1487006380933;
1487006380935;1487006380935;
1487006380937;1487006380937;
1487006380939;1487006380939;
1487006380941;1487006380941;
1487006380943;1487006380943;
1487006380945;1487006380945;
1487006380947;1487006380947;
1487006380949;1487006380949;
1487006380951;1487006380951;
1487006380953;1487006380953;
1487006380955;1487006380955;
1487006380957;1487006380957;
1487006380959;1487006380959;
1487006380961;1487006380961;
1487006380963;1487006380963;
0;1487006380968;
1487006380970;1487006380970;
1487006380972;1487006380972;
1487006380974;1487006380974;
1487006380976;1487006380976;
1487006380978;1487006380978;
1487006380980;1487006380980;
1487006380982;1487006380982;
1487006380984;1487006380984;
1487006380986;1487006380986;
1487006380988;1487006380988;
1487006380990;1487006380990;
1487006380992;1487006380992;
1487006380994;1487006380994;
1487006380996;1487006380996;
1487006380998;1487006380998;
1487006381000;1487006381000;
1487006381002;1487006381002;
1487006381004;1487006381004;
1487006381006;1487006381006;
1487006381008;1487006381008;
1487006381010;1487006381011;
1487006381012;1487006381012;
1487006381014;1487006381014;
1487006381016;1487006381016;
1487006381018;1487006381018;
1487006381020;1487006381020;
1487006381022;1487006381022;
1487006381024;1487006381024;
1487006381026;1487006381026;
1487006381028;1487006381028;
1487006381030;1487006381030;
1487006381032;1487006381032;
1487006381034;1487006381034;
1487006381036;1487006381036;
1487006381038;1487006381038;
1487006381040;1487006381040;
1487006381042;1487006381042;
1487006381044;1487006381044;
1487006381046;1487006381046;
1487006381048;1487006381048;
1487006381050;1487006381050;
1487006381052;1487006381052;
1487006381054;1487006381054;
1487006381056;1487006381056;
1487006381058;1487006381058;
1487006381060;1487006381060;
1487006381062;1487006381062;
1487006381064;1487006381064;
1487006381066;1487006381066;
1487006381068;1487006381068;
1487006381070;1487006381070;
1487006381072;1487006381072;
1487006381074;1487006381074;
1487006381076;1487006381076;
1487006381078;1487006381078;
1487006381080;1487006381080;
1487006381082;1487006381082;
1487006381084;1487006381084;
1487006381086;1487006381086;
1487006381088;1487006381088;
1487006381090;1487006381090;
1487006381092;1487006381092;
1487006381094;1487006381094;
1487006381096;1487006381096;
1487006381098;1487006381098;
1487006381100;1487006381100;
1487006381102;1487006381102;
1487006381104;1487006381104;
1487006381106;1487006381106;
1487006381108;1487006381108;
1487006381110;1487006381110;
1487006381112;1487006381112;
1487006381114;1487006381114;
1487006381116;1487006381116;
1487006381118;1487006381118;
1487006381120;1487006381120;
1487006381122;1487006381122;
1487006381124;1487006381124;
0;1487006381132;
1487006381134;1487006381134;
1487006381136;1487006381136;
1487006381138;1487006381138;
1487006381140;1487006381140;
1487006381142;1487006381143;
1487006381144;1487006381144;
1487006381146;1487006381146;
1487006381148;1487006381148;
1487006381150;1487006381150;
1487006381152;1487006381152;
1487006381154;1487006381154;
1487006381156;1487006381156;
1487006381158;1487006381158;
1487006381160;1487006381160;
1487006381162;1487006381162;
1487006381164;1487006381165;
1487006381166;1487006381166;
1487006381168;1487006381168;
1487006381170;1487006381170;
1487006381172;1487006381172;
1487006381174;1487006381174;
1487006381176;1487006381176;
1487006381178;1487006381178;
1487006381180;1487006381180;
1487006381182;1487006381182;
1487006381184;1487006381184;
1487006381186;1487006381186;
1487006381188;1487006381188;
1487006381190;1487006381190;
1487006381192;1487006381192;
