Received Time; Local Time;
1465804167543;1465804167583;
1465804167644;1465804167684;
1465804167745;1465804167785;
1465804167846;1465804167886;
1465804167947;1465804167987;
1465804168048;1465804168088;
1465804168149;1465804168189;
1465804168250;1465804168290;
1465804168351;1465804168391;
1465804168452;1465804168492;
1465804168553;1465804168593;
1465804168654;1465804168694;
1465804168755;1465804168795;
1465804168856;1465804168896;
1465804168957;1465804168997;
1465804169058;1465804169098;
1465804169159;1465804169199;
1465804169260;1465804169300;
1465804169361;1465804169401;
1465804169462;1465804169502;
1465804169563;1465804169603;
1465804169664;1465804169704;
1465804169765;1465804169805;
1465804169866;1465804169906;
1465804169967;1465804170006;
1465804170068;1465804170108;
1465804170169;1465804170208;
1465804170270;1465804170309;
1465804170371;1465804170410;
1465804170472;1465804170511;
1465804170573;1465804170613;
1465804170674;1465804170713;
1465804170775;1465804170814;
1465804170876;1465804170915;
1465804170977;1465804171016;
1465804171078;1465804171117;
1465804171179;1465804171219;
1465804171280;1465804171319;
1465804171381;1465804171420;
1465804171482;1465804171521;
1465804171583;1465804171622;
1465804171684;1465804171723;
1465804171785;1465804171824;
1465804171886;1465804171925;
1465804171987;1465804172026;
1465804172088;1465804172127;
1465804172189;1465804172228;
1465804172290;1465804172329;
1465804172391;1465804172430;
1465804172492;1465804172531;
1465804172593;1465804172632;
1465804172694;1465804172733;
1465804172795;1465804172834;
1465804172896;1465804172935;
1465804172997;1465804173036;
1465804173098;1465804173137;
1465804173199;1465804173238;
1465804173300;1465804173339;
1465804173401;1465804173440;
1465804173502;1465804173541;
1465804173603;1465804173642;
1465804173704;1465804173743;
1465804173805;1465804173844;
1465804173906;1465804173945;
1465804174007;1465804174046;
1465804174108;1465804174147;
1465804174209;1465804174248;
1465804174310;1465804174349;
1465804174411;1465804174450;
1465804174512;1465804174551;
1465804174613;1465804174652;
1465804174714;1465804174753;
1465804174815;1465804174854;
1465804174916;1465804174955;
1465804175017;1465804175056;
1465804175118;1465804175157;
1465804175219;1465804175258;
1465804175320;1465804175359;
1465804175421;1465804175460;
1465804175522;1465804175561;
1465804175623;1465804175662;
1465804175724;1465804175763;
1465804175825;1465804175864;
1465804175926;1465804175965;
1465804176027;1465804176066;
1465804176128;1465804176167;
1465804176229;1465804176268;
1465804176330;1465804176369;
1465804176431;1465804176470;
1465804176532;1465804176571;
1465804176633;1465804176672;
1465804176734;1465804176773;
1465804176835;1465804176875;
1465804176936;1465804176976;
1465804177037;1465804177077;
1465804177138;1465804177178;
1465804177239;1465804177279;
1465804177340;1465804177380;
1465804177441;1465804177481;
1465804177542;1465804177582;
1465804177643;1465804177683;
1465804177744;1465804177784;
1465804177845;1465804177885;
1465804177946;1465804177986;
1465804178047;1465804178087;
1465804178148;1465804178188;
1465804178249;1465804178289;
1465804178350;1465804178390;
1465804178451;1465804178491;
1465804178552;1465804178592;
1465804178653;1465804178693;
1465804178754;1465804178794;
1465804178855;1465804178895;
1465804178956;1465804178996;
1465804179057;1465804179097;
1465804179158;1465804179198;
1465804179259;1465804179299;
1465804179360;1465804179400;
1465804179461;1465804179501;
1465804179562;1465804179602;
1465804179663;1465804179703;
1465804179764;1465804179804;
1465804179865;1465804179905;
1465804179966;1465804180006;
1465804180067;1465804180107;
1465804180168;1465804180208;
1465804180269;1465804180309;
1465804180370;1465804180410;
1465804180471;1465804180511;
1465804180572;1465804180612;
1465804180673;1465804180713;
1465804180774;1465804180814;
1465804180875;1465804180915;
1465804180976;1465804181016;
1465804181077;1465804181117;
1465804181178;1465804181218;
1465804181279;1465804181318;
1465804181380;1465804181419;
1465804181481;1465804181521;
1465804181582;1465804181622;
1465804181683;1465804181723;
1465804181784;1465804181824;
1465804181885;1465804181925;
1465804181986;1465804182026;
1465804182087;1465804182127;
1465804182188;1465804182228;
1465804182289;1465804182329;
1465804182390;1465804182430;
1465804182491;1465804182531;
1465804182592;1465804182632;
1465804182693;1465804182733;
1465804182794;1465804182834;
1465804182895;1465804182935;
1465804182996;1465804183036;
1465804183097;1465804183137;
1465804183198;1465804183238;
1465804183299;1465804183339;
1465804183400;1465804183440;
1465804183501;1465804183541;
1465804183602;1465804183642;
1465804183703;1465804183743;
1465804183804;1465804183844;
1465804183905;1465804183945;
1465804184006;1465804184046;
1465804184107;1465804184147;
1465804184208;1465804184248;
1465804184309;1465804184349;
1465804184410;1465804184450;
1465804184511;1465804184551;
1465804184612;1465804184652;
1465804184713;1465804184753;
1465804184814;1465804184854;
1465804184915;1465804184955;
1465804185016;1465804185056;
1465804185117;1465804185157;
1465804185218;1465804185258;
1465804185319;1465804185359;
1465804185420;1465804185460;
1465804185521;1465804185561;
1465804185622;1465804185662;
1465804185723;1465804185763;
1465804185824;1465804185864;
1465804185925;1465804185965;
1465804186026;1465804186066;
1465804186127;1465804186167;
1465804186228;1465804186268;
1465804186329;1465804186369;
1465804186430;1465804186470;
1465804186531;1465804186571;
1465804186632;1465804186672;
1465804186733;1465804186773;
1465804186834;1465804186874;
1465804186935;1465804186975;
1465804187036;1465804187076;
1465804187137;1465804187177;
1465804187238;1465804187278;
1465804187339;1465804187379;
1465804187440;1465804187480;
1465804187541;1465804187581;
1465804187642;1465804187682;
1465804187743;1465804187783;
1465804187844;1465804187884;
1465804187945;1465804187985;
1465804188046;1465804188086;
1465804188147;1465804188187;
1465804188248;1465804188288;
1465804188349;1465804188389;
1465804188450;1465804188490;
1465804188551;1465804188591;
1465804188652;1465804188692;
1465804188753;1465804188793;
1465804188854;1465804188894;
1465804188955;1465804188995;
1465804189056;1465804189096;
1465804189157;1465804189197;
1465804189258;1465804189298;
1465804189359;1465804189399;
1465804189460;1465804189500;
1465804189561;1465804189601;
1465804189662;1465804189702;
1465804189763;1465804189803;
1465804189864;1465804189904;
1465804189965;1465804190005;
1465804190066;1465804190106;
1465804190167;1465804190207;
1465804190268;1465804190308;
1465804190369;1465804190409;
1465804190470;1465804190510;
1465804190571;1465804190611;
1465804190672;1465804190712;
1465804190773;1465804190813;
1465804190874;1465804190914;
1465804190975;1465804191015;
1465804191076;1465804191116;
1465804191177;1465804191217;
1465804191278;1465804191318;
1465804191379;1465804191419;
1465804191480;1465804191520;
1465804191581;1465804191621;
1465804191682;1465804191722;
1465804191783;1465804191823;
1465804191884;1465804191924;
1465804191985;1465804192025;
1465804192086;1465804192126;
1465804192187;1465804192227;
1465804192288;1465804192328;
1465804192389;1465804192429;
1465804192490;1465804192530;
1465804192591;1465804192631;
1465804192692;1465804192732;
1465804192793;1465804192833;
1465804192894;1465804192934;
1465804192995;1465804193035;
1465804193096;1465804193136;
1465804193197;1465804193237;
1465804193298;1465804193338;
1465804193399;1465804193439;
1465804193500;1465804193540;
1465804193601;1465804193641;
1465804193702;1465804193742;
1465804193803;1465804193843;
1465804193904;1465804193944;
1465804194005;1465804194045;
1465804194106;1465804194146;
1465804194207;1465804194247;
1465804194308;1465804194348;
1465804194409;1465804194449;
1465804194510;1465804194550;
1465804194611;1465804194651;
1465804194712;1465804194752;
1465804194813;1465804194853;
1465804194914;1465804194954;
1465804195015;1465804195055;
1465804195116;1465804195156;
1465804195217;1465804195257;
1465804195318;1465804195358;
1465804195419;1465804195459;
1465804195520;1465804195560;
1465804195621;1465804195661;
1465804195722;1465804195762;
1465804195823;1465804195863;
1465804195924;1465804195964;
